id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,descriptionCharCount,keywordsCount,topicCount,madeForKids,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surpise,Trust,linksCount,subscriptionCount,descriptionPolarity(positive),descriptionPolarity(negative),keywordsPositivePolarity,keywordsNegativePolarity,postMeanPositivePolarity,postMeanNegativePolarity,:heart_suit:,:registered:,:red_heart:,:copyright:,:trade_mark:,:sparkling_heart:,:biohazard:,:two_hearts:,:smiling_face_with_smiling_eyes:,:snowflake:,:smiling_face_with_heart-eyes:,:red_heart:,:backhand_index_pointing_right:,:face_with_tears_of_joy:,:fish:,:backhand_index_pointing_down:,:delivery_truck:,:heart_suit:,:purple_heart:,:boar:,emojiDescriptionScore,emojiPostsScore,publishedAt,videoIds,description,keywords,topicCategories,country
UCUVnfQaEmCIhFZC5d_JniyQ,suitable,1350,FALSE,266000,196233899,386,18,3,TRUE,0,8,1,1,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,3,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2014-07-31T18:58:31Z,"[{'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'W_qbqmwaEP8', 'publishedAt': '2017-02-02T12:30:01.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'EoCmh6fC-xQ', 'publishedAt': '2014-08-06T18:53:32.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'IxcDhor3JbA', 'publishedAt': '2014-08-06T18:53:32.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': '-tlWSroJU40', 'publishedAt': '2014-08-06T18:53:32.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'iogJEJV0yBQ', 'publishedAt': '2014-08-06T18:53:28.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'DGV4p7EZ4o4', 'publishedAt': '2018-03-17T13:00:03.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'ppS5Sxp_0Mg', 'publishedAt': '2014-08-06T18:53:11.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'gj2QgQzjuBk', 'publishedAt': '2014-08-06T18:53:28.000Z', 'madeForKids': True}]","WildBrain is here to help children learn, laugh and play every day with our gigantic collection of kids' entertainment videos. We upload videos daily from both well-known brands and shiny new kids shows! Our videos are uploaded by a team of kids' entertainment experts, and we delight millions of children around the world on YouTube and YouTube Kids every month. Did you know? We’re a global kids network and have channels in a lots of languages – 14 and counting!","['Wildbrain superheros', 'full episodes', 'cartoon for chilldren', 'Inspector Gadget', 'Johnny Test', 'Super Mario', 'Sonic The Hedgehog', 'Evolution: The Animated Series', 'Mummies Alive', 'Magi-Nation', 'opsy and Tim', 'The Fixies', 'brand new', 'funny shows for kids', 'gameplay', 'cute kids', 'animation', 'heros']","['Entertainment', 'Film', 'Television_program']",GB
UCYv3LK7PNvRhyn168WAPCBA,suitable,454,TRUE,,22227957,117,7,3,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,-1,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,,0.4625483871,2016-02-12T16:13:00Z,"[{'classification_label': 'suitable', 'channelId': 'UCYv3LK7PNvRhyn168WAPCBA', 'id': 'EsMFuM-6nwY', 'publishedAt': '2018-09-06T10:49:33.000Z', 'madeForKids': True}]",Только у нас на канале CARTOONS FOR KIDS смотрите лучшие мультфильмы. Приятного просмотра . Не забудьте поставить и подписаться на канал.,"['cartoons for kids', 'cartoon for kids', 'funny cartoons', 'kids cartoons', 'cartoons for children', 'cartoon', 'cartoons']","['Entertainment', 'Film', 'Television_program']",
UCK9tdfBjgXI0iXExp6D9H1w,suitable,1,FALSE,153,109841,,,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2015-05-04T12:21:57Z,"[{'classification_label': 'suitable', 'channelId': 'UCK9tdfBjgXI0iXExp6D9H1w', 'id': 'FSm07stzHZQ', 'publishedAt': '2015-05-19T15:51:41.000Z', 'madeForKids': False}]",,,"['Film', 'Entertainment']",
UC5dXyZnDNRKKNiZ89JwpdAA,suitable,17,FALSE,115000,10288,238,17,2,FALSE,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,-2,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0.6770769231,2015-08-13T06:48:09Z,"[{'classification_label': 'suitable', 'channelId': 'UC5dXyZnDNRKKNiZ89JwpdAA', 'id': 'JpEgWO5Zyt0', 'publishedAt': '2017-12-30T16:35:14.000Z', 'madeForKids': 'uknown'}]","Funny Living with wild cat - Cougar. Enjoy watching unbelievable friendship of Jaguar with human family. 
Don't forget to subscribe our channel to watch more playing videos with cougar at home and outdoors.

#cougars #jaguar #bigcat #wildcat #catvideos #puma #animalvideos #rescue","['cougars', 'Jaguar', 'wild cat', 'baby jaguar', 'big cats', 'big cat rescue', 'the big cat', 'lion vs man', 'wild animals', 'hunting', 'panther', 'lion pets', 'puma', 'пума', 'messi', 'jaguar playing', 'Playing with owner']","['Pet', 'Lifestyle_(sociology)']",UA
UC9ERyu2IC09qxhUAMlYOrOQ,suitable,183,FALSE,80700,84244020,373,15,5,,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,3,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2009-01-20T03:34:32Z,"[{'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '7YcjdFXY_zE', 'publishedAt': '2011-09-14T22:51:01.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'PRbk5vogxPA', 'publishedAt': '2011-04-17T02:02:35.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'PX3AB36DBkc', 'publishedAt': '2011-07-21T05:55:12.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'Znq8A4yw_kk', 'publishedAt': '2011-04-17T01:22:33.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'lmBZjzyMaZs', 'publishedAt': '2011-05-29T01:33:22.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'PkJ8YMJT4I8', 'publishedAt': '2011-04-16T02:45:32.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '9gF1SGav4nI', 'publishedAt': '2011-01-28T02:55:45.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '773C_Z-C9as', 'publishedAt': '2011-01-23T01:06:34.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '85xEOm4t83A', 'publishedAt': '2011-02-07T22:59:56.000Z', 'madeForKids': False}]","Kirby: Right Back at Ya! episodes in English.

2019 update: I WILL NO LONGER BE UPLOADING VIDEOS OR CHECKING THIS CHANNEL. Thank you all so much for all the views and comments over the years! It was my pleasure to make this dub more widely available back in the day.

Check out some of the other newer uploaders on YouTube for additional and higher-quality episodes.

Thanks to those who stuck around with me when I made videos before my Kirby stint as well!","['Super', 'Paper', 'Mario', 'Mother', 'EarthBound', 'Final', 'Fantasy', 'Adventure', 'Kirby', 'Right', 'Back', 'at', 'Ya', 'Sgt.', 'Fly']","['Music', 'Action_game', 'Action-adventure_game', 'Role-playing_video_game', 'Video_game_culture']",
UCt9SZgFExNwWTH5T_JnyF-A,suitable,121,FALSE,269000,77949456,472,13,1,,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,2,-2,1,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2015-03-08T00:53:24Z,"[{'classification_label': 'suitable', 'channelId': 'UCt9SZgFExNwWTH5T_JnyF-A', 'id': 'a4FXl4zb3E4', 'publishedAt': '2016-12-12T14:41:07.000Z', 'madeForKids': True}]","We make animated, educational songs for kids that make math learning more fun and math teaching more effective!  To date we have created nearly 70 animated videos that cover mathematical concepts from 1st Grade - 5th Grade; with concepts like; Rounding Numbers, Ordering Decimals, Subtraction with Regrouping, 3D Shapes, Angles, Place Value, Multiplication Times Tables and much more!  

Recently, we started coming out with concepts for Pre-K and Kindergarten students like songs that teach kids about the months of the year, skip counting, and counting to 100.


","['math songs', 'Telling Time', '3D Shapes', 'times table song', 'math videos', 'multiplication song', 'fractions', 'measurement', 'Skip Counting', 'numberock', '3rd Grade', '4th Grade', '5th Grade']",['Music'],US
UCg-YSRB6TsIq-c5PUZ0F1Jg,suitable,497,FALSE,2280000,584743102,367,9,3,,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,3,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2011-03-11T08:41:28Z,"[{'classification_label': 'suitable', 'channelId': 'UCg-YSRB6TsIq-c5PUZ0F1Jg', 'id': 'IIFvp4ud8Ng', 'publishedAt': '2013-06-01T19:16:40.000Z', 'madeForKids': False}]","This channel is about anything and everything related to do-it-yourself baking from scratch, and decorating cakes and cupcakes.  We also balance it out with some hiking trips mixed in for a well rounded lifestyle!  I try to respond to as many questions and comments as I can, so leave me one, and I'll get back to you!  Thanks for stopping by and I hope you subscribe :)  Jenn

FAN MAIL:
Jenn Johns
PO Box 20053
Tamarack Mall
Cranbrook BC V1C6J5
Canada","['cakes', 'cupcakes', 'baking', 'cooking', 'cookies', 'fondant', 'chocolate', 'how-to', 'rainbow']","['Food', 'Hobby', 'Lifestyle_(sociology)']",CA
UCCOSYITWQHRSUxvlQ4_PSCg,suitable,407,FALSE,1190000,390368713,678,6,4,,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,6,0,3,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2014-06-26T23:58:21Z,"[{'classification_label': 'suitable', 'channelId': 'UCCOSYITWQHRSUxvlQ4_PSCg', 'id': 'LYvO8eaWJNc', 'publishedAt': '2018-07-17T16:12:57.000Z', 'madeForKids': True}]","The official home of Sonic the Hedgehog on YouTube! 

ESRB EVERYONE to EVERYONE 10+. Visit esrb.org for rating information.

Welcome to the official channel for Sonic the Hedgehog: videogame icon, nemesis to Dr. Eggman, chili dog fan and the fastest hedgehog on earth. From the day Sonic The Hedgehog was released in June 1991, SEGA's famous blue hedgehog instantly became an icon for a generation of gamers. Defined by his super-fast speed, this cool edgy character has a readiness for all types of adventure. In the more than twenty years since he first raced on to videogame consoles, Sonic the Hedgehog has become a true global phenomenon. As well as videogames, SEGA's iconic blue hedgehog has enjoyed huge success in areas such as comics, apparel and toys and even starred in several of his own animated series.","['Sonic', 'Sonic the Hedgehog', 'SEGA', 'Genesis', 'Mega Drive', 'Dreamcast']","['Racing_video_game', 'Video_game_culture', 'Action_game', 'Action-adventure_game']",
UCMein5OasYr4Qvb2wsqKmDA,suitable,30,FALSE,1960,1643643,4,,6,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,217,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.216,2010-11-25T18:49:59Z,"[{'classification_label': 'suitable', 'channelId': 'UCMein5OasYr4Qvb2wsqKmDA', 'id': '-7z662AsuTE', 'publishedAt': '2015-03-14T16:40:24.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCMein5OasYr4Qvb2wsqKmDA', 'id': '-08yCoxvamQ', 'publishedAt': '2015-03-14T21:08:45.000Z', 'madeForKids': False}]",Epic,,"['Film', 'Entertainment', 'Action-adventure_game', 'Action_game', 'Video_game_culture', 'Role-playing_video_game']",
UC1fDuZS5ocvRje3wn_WurQQ,suitable,61,FALSE,33700,7334422,,3,3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2016-12-02T01:55:00Z,"[{'classification_label': 'suitable', 'channelId': 'UC1fDuZS5ocvRje3wn_WurQQ', 'id': 'pj38TO4iYiw', 'publishedAt': '2017-04-22T21:54:06.000Z', 'madeForKids': False}]",,"['No', 'Real', 'Order']","['Film', 'Television_program', 'Entertainment']",US
UC6cB9lGyhVKdxxAL-hS-r6Q,suitable,3,FALSE,2,1230,,,2,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0.65975,2010-11-02T20:00:36Z,"[{'classification_label': 'suitable', 'channelId': 'UC6cB9lGyhVKdxxAL-hS-r6Q', 'id': 'TDwKE4MXhaw', 'publishedAt': '2017-11-29T12:54:12.000Z', 'madeForKids': True}]",,,"['Film', 'Entertainment']",
UCmxy940oB8wEKz602zya6rw,suitable,313,FALSE,94500,41586038,665,32,2,FALSE,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,-1,4,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2009-04-07T00:20:19Z,"[{'classification_label': 'suitable', 'channelId': 'UCmxy940oB8wEKz602zya6rw', 'id': 'TGXC8gXOPoU', 'publishedAt': '2013-03-26T03:12:15.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCmxy940oB8wEKz602zya6rw', 'id': 'H8eFZYdB3r4', 'publishedAt': '2016-07-29T23:15:32.000Z', 'madeForKids': False}]","Original content and archiving, restoring, re-scoring public domain (PD) films, movies, TV shows, & other videos. CBGP affiliate.
Our other channels:

EMTV: Games, toons, comic books, toys, silent films, superheroes, LEGOs: youtube.com/CBGPemtv
ORIGINALS: Short films, music vids, re-scored silents: youtube.com/CBGPoriginals
MUSIC: Concerts, music videos, newly-scored silents, musical performances in the PD: youtube.com/CBGPmusic
NEWS: Newsreels, documentaries, PSAs, other non-fiction clips in the PD: youtube.com/CBGPnews
TELEVISION: TV episodes, movies, commercials in the PD: youtube.com/CBGPtelevision
GAMES: All things gaming, including Let's Play walkthroughs: youtube.com/CBGPgames
MOVES: A focus on dance, yoga, fitness: youtube.com/CBGPmoves","['Music', 'Cinema', 'Films', 'Videos', 'Movies', 'Indie', 'CBGP', 'Change', 'Before', 'Going', 'silent', 'classics', 'gaming', 'games', 'toons', 'cartoons', 'television', 'TV', 'news', 'independent', 'horror', 'comedy', 'action', 'drama', 'sci-fi', 'crime', 'romance', 'cult', 'thriller', 'mystery', 'exploitation', 'rare']","['Entertainment', 'Film']",
UCcXEFiBWB1qPBD2FeieAKHA,suitable,7,FALSE,16400,45887570,,,2,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.634,2007-04-28T11:14:53Z,"[{'classification_label': 'suitable', 'channelId': 'UCcXEFiBWB1qPBD2FeieAKHA', 'id': 'amGbBFsiuzc', 'publishedAt': '2007-06-23T10:55:12.000Z', 'madeForKids': True}]",,,"['Music', 'Entertainment']",
UCRL3LmQvt3G0d5UFnLPUKNA,suitable,505,FALSE,1110000,415277388,398,31,3,FALSE,0,5,1,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,-2,2,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2293333333,,2013-11-25T00:12:30Z,"[{'classification_label': 'suitable', 'channelId': 'UCRL3LmQvt3G0d5UFnLPUKNA', 'id': '_AkgzVe91Kc', 'publishedAt': '2018-11-30T21:24:03.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCRL3LmQvt3G0d5UFnLPUKNA', 'id': 'QMaIkLIeii4', 'publishedAt': '2013-12-03T16:45:46.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCRL3LmQvt3G0d5UFnLPUKNA', 'id': 'yOwGCpt6PPk', 'publishedAt': '2017-05-26T00:00:03.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCRL3LmQvt3G0d5UFnLPUKNA', 'id': 'QIwUpvf2jXY', 'publishedAt': '2013-12-03T12:27:20.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRL3LmQvt3G0d5UFnLPUKNA', 'id': 'Sv7IH291KBo', 'publishedAt': '2013-12-03T14:08:21.000Z', 'madeForKids': False}]","The Official 8thManDVD.com® Cartoon Channel features newly remastered & restored copyrighted cartoons, classic TV Shows and movies such as: Looney Tunes (Looney Toons), Bugs Bunny, Daffy Duck, Porky Pig, Popeye the Sailor, Christmas Classics, The Three Stooges, Tobor the 8th Man and more from our library. Many of which are also available from us on Amazon.

8thManDVD.com® and all content © 2008-2017 ComedyMX LLC. All rights reserved. Unauthorized use is prohibited.","['Looney Tunes', 'Bugs Bunny', 'Daffy Duck', 'Porky Pig', 'Popeye', 'Cartoons', 'Animation', 'Woody Woodpecker', 'Andy Griffith Show', 'Casper the friendly ghost', 'Superman', '8th man', 'Warner Bros', 'Popeye the Sailor', 'Betty Boop', 'Merrie Melodies', 'the flintstones', 'yogi bear', 'huckleberry hound', 'anime', 'HD 1080', 'remastered', 'WB', 'unboxing', 'Kinder Surprise', 'Mickey Mouse', 'Donald Duck', 'Walt Disney', 'Chip and Dale', 'Cartoons', 'Classic Cartoons']","['Television_program', 'Film', 'Entertainment']",US
UCGxxQTE7NmP35YhtmuWGtcA,suitable,25,FALSE,16900,4898377,,,3,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2011-11-09T08:40:20Z,"[{'classification_label': 'suitable', 'channelId': 'UCGxxQTE7NmP35YhtmuWGtcA', 'id': 'obr8qB8DHFk', 'publishedAt': '2013-05-09T11:13:31.000Z', 'madeForKids': True}]",,,"['Entertainment', 'Television_program', 'Film']",
UCdvZyOdIUeenZjNET0scceA,suitable,0,FALSE,503,0,254,17,,TRUE,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,,2018-04-11T08:47:17Z,"[{'classification_label': 'suitable', 'channelId': 'UCdvZyOdIUeenZjNET0scceA', 'id': 'EtBQKW-Qt48', 'publishedAt': '2018-09-22T20:00:01.000Z', 'madeForKids': 'uknown'}]","Click here to Subscribe for more videos! ➡  https://bit.ly/2JC7Yv8
Felix the Cat is a television series featuring the famous cartoon character Felix the Cat. Felix the Cat carries around a magic bag that serves to get him out of trouble. The Professor is fascinated by this object and attempts to steal it.","['felix the cat', 'felix the cat theme song', 'felix the cat movie', 'felix the cat 1919', 'felix the cat cartoon', 'felix the cat tv series', 'felix the cat clock', 'felix the cat vavoom', 'felix the cat intro', 'felix the cat and friends', 'felix the cat art', 'mickey mouse', 'old cartoons', 'felix the cat kasumo', 'felix the cat game', 'cartoons for kids', 'cartoons for children']",0,GB
UCRdVJ9XqHCb6BqApCIO_TYg,suitable,639,FALSE,1560000,1194350865,771,29,3,TRUE,0,10,1,1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,4,0,4,-3,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2015-04-27T23:00:25Z,"[{'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': '0OqFP3Njtzc', 'publishedAt': '2019-03-08T10:34:00.000Z', 'madeForKids': 'uknown'}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'QCwPElOsusM', 'publishedAt': '2019-03-30T15:00:06.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'pjV0zjC7ZIc', 'publishedAt': '2017-07-01T15:00:07.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'LzhzULFgrjU', 'publishedAt': '2019-02-14T21:32:45.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'KqCEQ8TKiTE', 'publishedAt': '2018-12-29T15:00:04.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'URFDFb67e18', 'publishedAt': '2018-10-30T15:00:04.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': '6fH0S18gNqs', 'publishedAt': '2018-11-10T15:00:00.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'Lgs-3UvjSvc', 'publishedAt': '2019-03-14T14:57:45.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'IySRxv-RbMg', 'publishedAt': '2018-01-13T16:00:02.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCRdVJ9XqHCb6BqApCIO_TYg', 'id': 'YJWCG4ZyTm4', 'publishedAt': '2018-11-29T15:58:21.000Z', 'madeForKids': True}]","Welcome to the official DC Super Hero Girls YouTube Channel!

Saving the day is super easy when you’re a Super Hero. But stopping evil in its tracks while keeping up grades and managing a social life, all before curfew? Ugh. That’s, like, super tough. DC Super Hero Girls are more than crime-fighting besties, they’re a diverse group of dedicated super-teens! Working together, they fight the battles of Metropolis and the battles of growing, up all at the same time. Always discovering new ways to control their powers and abilities, these awesome girls are quickly learning (sometimes the hard way) how to deal with the super challenges of being a teenage Super Hero.

We all have the power to make a difference. Just make sure to use it for good or you’ll find yourself up against those tenacious teens, the DC Super Hero Girls.

SUBSCRIBE NOW to the channel for even more Super Hero action! http://po.st/DCSuperHeroGirls_Sub","['dc super hero girls', 'super hero high', 'dc super girls', 'super hero', 'dc super hero girls cartoon', 'DC comics', 'super heroes', 'supergirl', 'batgirl', 'poison ivy', 'hawk girl', 'wonder woman', 'harley quinn', 'bumblebee', 'katana', 'starfire', 'ms martian', 'barbara gordon', 'comics', 'dcsuperherogirls', 'dc super heroes', 'season 4', 'jessica cruz', 'full episodes', 'Tara Strong', 'Teala Dunn', 'Greg Cipes', 'Josh Keaton', 'Hynden Walch']","['Entertainment', 'Television_program', 'Film']",US
UCiifkYAs_bq1pt_zbNAzYGg,suitable,3290,FALSE,3510000,1505165592,185,16,4,FALSE,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,2,-2,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2011-08-19T16:13:51Z,"[{'classification_label': 'suitable', 'channelId': 'UCiifkYAs_bq1pt_zbNAzYGg', 'id': 'qG4S-RF6pXo', 'publishedAt': '2019-03-07T18:00:05.000Z', 'madeForKids': True}]","Welcome to the Official YouTube channel for DC Entertainment, home to DC Comics (Superman, Batman, Green Lantern, Wonder Woman, The Flash and more), Vertigo Comics (Sandman, Fables, American Vampire and more) and MAD.","['DC Comics', 'DC', 'DCE', 'DC Entertainment', 'DC Nation', 'DC Universe', 'Flash', 'Batman', 'Aquaman', 'Superman', 'Wonder Woman', 'Green Lantern', 'Superheros', 'New 52', 'Vertigo', 'Detective Comics']","['Film', 'Lifestyle_(sociology)', 'Entertainment', 'Television_program']",US
